timestamp,ema50_dist_zec_btc_6h,ema200_dist_zec_btc_6h,upper_bb_dist_zec_btc_6h,lower_bb_dist_zec_btc_6h,width_bb_zec_btc_6h,rsi_zec_btc_6h,stoch_rsi_fastk_zec_btc_6h,stoch_rsi_fastd_zec_btc_6h,kijun_dist_zec_btc_6h,tenkan_dist_zec_btc_6h
2018-12-19 19:00:00,5.67,17.67,5.77,-0.42,6.03,38.77,0.0,19.63,-8.15,-9.67
2018-12-20 01:00:00,5.32,17.34,5.68,-0.66,6.19,39.31,6.98,17.97,-8.27,-9.79
2018-12-20 07:00:00,4.23,16.17,4.68,-1.33,5.9,42.96,53.53,20.17,-9.07,-10.57
2018-12-20 13:00:00,3.91,15.82,4.51,-1.5,5.92,43.64,62.28,40.93,-9.21,-10.72
2018-12-20 19:00:00,0.62,12.06,1.38,-4.4,5.88,55.23,100.0,71.94,-12.06,-13.52
2018-12-21 01:00:00,3.81,15.63,4.78,-1.39,6.07,45.01,35.77,66.02,-9.14,-10.64
2018-12-21 07:00:00,1.58,13.09,2.28,-3.35,5.66,51.24,67.49,67.75,-11.03,-12.51
2018-12-21 13:00:00,4.18,16.01,5.05,-0.98,5.91,44.36,6.19,36.48,-8.61,-10.12
2018-12-21 19:00:00,0.78,12.14,1.74,-4.19,6.0,52.73,77.03,50.24,-11.56,-13.03
2018-12-22 01:00:00,1.22,12.56,2.23,-3.72,6.0,51.48,85.02,56.08,-11.13,-12.6
2018-12-22 07:00:00,1.32,12.6,2.14,-3.5,5.67,51.09,80.35,80.8,-11.0,-12.47
2018-12-22 13:00:00,0.62,11.73,1.24,-4.03,5.34,52.85,100.0,88.45,-11.59,-13.05
2018-12-22 19:00:00,0.94,12.01,1.48,-3.65,5.18,51.78,39.2,73.18,-11.28,-12.75
2018-12-23 01:00:00,-2.11,8.44,-0.88,-7.03,6.41,59.73,100.0,79.73,-14.04,-15.46
2018-12-23 07:00:00,-2.3,8.05,-0.43,-7.57,7.43,60.38,100.0,79.73,-14.28,-15.7
2018-12-23 13:00:00,-1.19,9.13,0.97,-6.67,7.86,56.68,56.98,85.66,-13.35,-14.78
2018-12-23 19:00:00,-1.92,8.16,0.62,-7.59,8.5,58.74,80.9,79.29,-14.06,-15.48
2018-12-24 01:00:00,-2.84,6.94,0.24,-8.7,9.33,61.34,100.0,79.29,-14.97,-16.38
2018-12-24 07:00:00,-2.98,6.59,0.63,-9.02,10.07,61.99,100.0,93.63,-15.2,-16.6
2018-12-24 13:00:00,-4.96,4.15,-0.55,-11.42,11.56,67.13,100.0,100.0,-17.1,-18.47
2018-12-24 19:00:00,-3.7,5.32,1.15,-10.05,11.72,62.46,44.4,81.47,-16.13,-17.52
2018-12-25 01:00:00,2.24,11.79,7.33,-3.98,11.12,45.33,0.0,48.13,-10.88,-12.36
2018-12-25 07:00:00,0.05,9.31,4.99,-5.58,10.6,50.44,23.46,22.62,-12.79,-14.23
2018-12-25 13:00:00,0.54,9.76,5.42,-4.66,10.04,49.27,18.09,13.85,-12.35,-13.8
2018-12-25 19:00:00,0.4,9.54,5.31,-4.74,10.02,49.57,24.74,22.1,-12.45,-13.9
2018-12-26 01:00:00,-0.27,8.7,4.47,-4.84,9.33,51.33,100.0,47.61,-13.05,-14.49
2018-12-26 07:00:00,2.23,11.42,7.21,-2.4,9.39,45.02,0.0,41.58,-10.79,-12.26
2018-12-26 13:00:00,1.96,11.1,6.74,-2.06,8.6,45.53,8.1,36.03,-10.95,-12.42
2018-12-26 19:00:00,1.35,10.38,6.16,-2.62,8.62,47.12,33.28,13.79,-11.44,-12.91
2018-12-27 01:00:00,0.79,9.71,5.58,-3.01,8.48,48.66,57.66,33.01,-11.9,-13.36
2018-12-27 07:00:00,2.22,11.26,7.21,-1.63,8.6,44.67,0.0,30.31,-10.57,-12.05
2018-12-27 13:00:00,2.21,11.23,7.35,-1.74,8.84,44.47,0.0,19.22,-10.5,-11.98
2018-12-27 19:00:00,4.31,13.57,10.03,-0.15,9.7,39.13,0.0,-0.0,-8.51,-10.02
2018-12-28 01:00:00,4.73,14.1,10.81,-0.4,10.66,37.84,0.0,-0.0,-7.97,-9.49
2018-12-28 07:00:00,3.02,12.24,8.97,-2.32,10.93,43.12,77.29,25.76,-9.37,-10.87
2018-12-28 13:00:00,-0.06,8.8,5.61,-5.28,10.88,52.0,100.0,59.1,-12.07,-13.53
2018-12-28 19:00:00,-0.15,8.61,5.3,-5.4,10.71,52.27,100.0,92.43,-12.16,-13.61
2018-12-29 01:00:00,0.05,8.74,5.12,-5.15,10.28,51.63,95.53,98.51,-11.98,-13.44
2018-12-29 07:00:00,2.24,11.11,6.98,-3.07,9.85,45.17,22.45,72.66,-9.97,-11.46
2018-12-29 13:00:00,2.31,11.17,5.74,-2.39,8.0,44.76,0.0,39.33,-9.83,-11.33
2018-12-29 19:00:00,1.37,10.11,3.51,-2.57,6.06,47.63,38.12,20.19,-10.61,-12.09
2018-12-30 01:00:00,0.77,9.4,2.95,-3.1,6.06,49.47,68.49,35.54,-11.11,-12.58
2018-12-30 07:00:00,1.45,10.1,3.44,-2.39,5.8,47.14,50.46,52.36,-10.45,-11.94
2018-12-30 13:00:00,2.16,10.86,4.05,-1.72,5.71,44.73,0.0,39.65,-9.75,-11.25
2018-12-30 19:00:00,2.69,11.44,4.48,-1.25,5.64,42.86,0.0,16.82,-9.18,-10.69
2018-12-31 01:00:00,3.69,12.56,5.29,-0.35,5.5,39.7,0.0,-0.0,-8.17,-9.69
2018-12-31 07:00:00,3.15,11.99,4.87,-1.01,5.76,41.39,22.67,7.56,-8.54,-10.05
2018-12-31 13:00:00,3.58,12.49,5.46,-0.79,6.1,39.75,0.9,7.86,-8.03,-9.55
2018-12-31 19:00:00,5.17,14.3,7.4,0.27,6.86,35.14,0.0,7.86,-6.43,-7.97
2019-01-01 01:00:00,5.26,14.5,7.64,-0.01,7.36,34.42,0.0,0.3,-6.15,-7.7
2019-01-01 07:00:00,3.91,13.06,6.35,-1.46,7.63,39.65,75.1,25.03,-7.22,-8.75
2019-01-01 13:00:00,2.47,11.49,4.86,-2.84,7.62,45.06,100.0,58.37,-8.41,-9.93
2019-01-01 19:00:00,1.65,10.57,4.1,-3.5,7.57,47.94,100.0,91.7,-9.08,-10.59
2019-01-02 01:00:00,3.32,12.4,5.97,-1.86,7.67,42.26,57.98,85.99,-7.47,-9.0
2019-01-02 07:00:00,0.23,8.96,2.88,-4.77,7.72,52.72,100.0,85.99,-10.23,-11.72
2019-01-02 13:00:00,-0.52,8.04,1.86,-5.4,7.38,55.0,100.0,85.99,-10.92,-12.4
2019-01-02 19:00:00,0.83,9.45,2.83,-3.92,6.79,50.33,63.38,87.79,-9.68,-11.18
2019-01-03 01:00:00,1.5,10.14,3.08,-3.06,6.14,48.06,45.51,69.63,-9.03,-10.53
2019-01-03 07:00:00,2.78,11.54,4.39,-1.87,6.18,44.07,0.0,36.3,-7.78,-9.31
2019-01-03 13:00:00,3.85,12.74,5.6,-1.01,6.46,40.91,0.0,15.17,-6.67,-8.22
2019-01-03 19:00:00,2.14,10.88,3.68,-2.56,6.2,46.39,58.13,19.38,-8.13,-9.65
2019-01-04 01:00:00,1.83,10.52,3.02,-2.66,5.67,47.16,87.49,48.54,-8.34,-9.86
2019-01-04 07:00:00,2.51,11.25,3.49,-1.92,5.36,44.85,62.97,69.53,-7.64,-9.17
2019-01-04 13:00:00,3.48,12.33,4.45,-1.04,5.4,41.74,13.36,54.6,-6.64,-8.18
2019-01-04 19:00:00,2.12,10.84,3.05,-2.3,5.33,46.33,84.66,53.66,-7.79,-9.31
2019-01-05 01:00:00,2.05,10.75,3.05,-2.31,5.34,46.29,83.88,60.63,-7.77,-9.3
2019-01-05 07:00:00,1.77,10.42,2.8,-2.53,5.32,47.09,100.0,89.51,-7.96,-9.49
2019-01-05 13:00:00,0.47,8.93,1.61,-3.75,5.41,51.94,100.0,94.63,-9.13,-10.63
2019-01-05 19:00:00,2.84,11.52,4.09,-1.28,5.3,43.69,0.0,66.67,-6.87,-8.41
2019-01-06 01:00:00,2.83,11.51,4.13,-1.06,5.11,43.39,0.0,33.33,-6.78,-8.32
2019-01-06 07:00:00,2.97,11.68,4.45,-0.92,5.27,42.58,0.0,-0.0,-6.54,-8.08
2019-01-06 13:00:00,1.41,9.95,2.89,-2.39,5.27,48.5,63.29,21.1,-7.9,-9.43
2019-01-06 19:00:00,2.13,10.71,3.59,-1.71,5.26,45.77,53.98,39.09,-7.18,-8.71
2019-01-07 01:00:00,1.88,10.43,3.42,-1.89,5.27,46.46,65.48,60.92,-7.33,-8.86
2019-01-07 07:00:00,2.32,10.9,3.57,-1.36,4.88,44.55,33.34,50.93,-6.84,-8.38
2019-01-07 13:00:00,2.18,10.73,2.74,-1.1,3.81,44.8,6.25,35.02,-6.89,-8.43
2019-01-07 19:00:00,2.38,10.94,2.63,-0.73,3.32,43.65,0.0,13.2,-6.62,-8.16
2019-01-08 01:00:00,3.03,11.66,3.19,-0.12,3.26,40.78,0.0,2.08,-5.92,-7.47
2019-01-08 07:00:00,2.33,10.9,2.55,-0.81,3.33,43.9,77.64,25.88,-6.47,-8.02
2019-01-08 13:00:00,0.49,8.84,0.82,-2.51,3.36,52.25,100.0,59.21,-8.13,-9.65
2019-01-08 19:00:00,2.14,10.62,2.48,-0.9,3.35,45.29,39.3,72.31,-6.54,-8.08
2019-01-09 01:00:00,0.84,9.15,1.1,-2.1,3.21,50.45,84.36,74.55,-7.7,-9.23
2019-01-09 07:00:00,2.3,10.73,2.63,-0.71,3.3,44.87,11.68,45.11,-6.28,-7.83
2019-01-09 13:00:00,2.01,10.39,2.42,-0.93,3.33,45.74,11.76,35.93,-6.47,-8.02
2019-01-09 19:00:00,1.86,10.22,2.28,-1.06,3.32,46.04,20.83,14.75,-6.53,-8.08
2019-01-10 01:00:00,2.18,10.55,2.62,-0.78,3.36,44.5,0.0,10.86,-6.16,-7.72
2019-01-10 07:00:00,4.17,12.75,4.96,0.73,4.11,37.45,0.0,6.94,-4.18,-5.77
2019-01-10 13:00:00,4.88,13.6,5.79,1.07,4.57,34.99,0.0,-0.0,-3.34,-4.94
2019-01-10 19:00:00,2.06,10.54,3.0,-1.64,4.6,46.52,100.0,33.33,-5.86,-7.42
2019-01-11 01:00:00,-3.76,4.02,-1.82,-8.12,6.64,63.27,100.0,66.67,-11.37,-12.84
2019-01-11 07:00:00,-2.83,4.86,-0.29,-7.6,7.62,60.35,89.66,96.55,-10.62,-12.1
2019-01-11 13:00:00,-0.54,7.24,2.13,-5.46,7.71,53.22,64.46,84.71,-8.53,-10.05
2019-01-11 19:00:00,-0.35,7.35,2.42,-5.28,7.82,52.71,36.96,63.69,-8.37,-9.89
2019-01-12 01:00:00,1.54,9.35,4.39,-3.48,7.83,47.45,0.0,33.81,-6.58,-8.13
2019-01-12 07:00:00,0.4,8.07,3.29,-4.51,7.84,50.48,23.54,20.17,-7.61,-9.14
2019-01-12 13:00:00,-0.7,6.79,2.3,-5.55,7.98,53.47,100.0,41.18,-8.65,-10.16
2019-01-12 19:00:00,-0.2,7.24,2.91,-5.03,8.02,52.0,75.57,66.37,-8.2,-9.72
2019-01-13 01:00:00,-0.23,7.13,2.96,-4.92,7.96,52.11,77.45,84.34,-8.23,-9.75
2019-01-13 07:00:00,-0.7,6.52,2.59,-5.3,8.01,53.62,100.0,84.34,-8.69,-10.2
2019-01-13 13:00:00,1.05,8.36,4.37,-3.64,7.99,47.86,0.0,59.15,-7.05,-8.58
2019-01-13 19:00:00,1.88,9.25,5.32,-2.81,8.03,45.26,0.0,33.33,-6.21,-7.76
2019-01-14 01:00:00,1.92,9.28,5.39,-2.82,8.11,44.93,0.0,-0.0,-6.1,-7.65
2019-01-14 07:00:00,0.39,7.58,3.86,-4.17,8.04,50.13,59.79,19.93,-7.49,-9.03
2019-01-14 13:00:00,-0.33,6.73,3.19,-4.77,8.02,52.51,100.0,53.26,-8.17,-9.69
2019-01-14 19:00:00,0.17,7.19,3.75,-4.21,7.97,50.72,76.44,78.74,-7.71,-9.23
2019-01-15 01:00:00,1.59,8.7,5.29,-2.76,7.95,45.8,11.48,62.64,-6.33,-7.88
2019-01-15 07:00:00,1.6,8.69,5.19,-2.31,7.39,45.59,0.0,29.31,-6.27,-7.82
2019-01-15 13:00:00,2.57,9.74,6.01,-0.77,6.61,42.26,0.0,3.83,-5.27,-6.84
2019-01-15 19:00:00,2.3,9.46,5.87,-1.02,6.73,42.97,8.44,2.81,-5.43,-7.0
2019-01-16 01:00:00,2.27,9.43,5.14,-0.86,5.87,42.79,15.01,7.82,-5.38,-6.95
2019-01-16 07:00:00,1.3,8.36,3.46,-1.5,4.92,46.86,100.0,41.15,-6.23,-7.78
2019-01-16 13:00:00,1.68,8.75,3.74,-1.18,4.86,45.16,62.97,59.33,-5.82,-7.37
2019-01-16 19:00:00,3.48,10.72,5.74,0.21,5.37,38.74,0.0,54.32,-4.02,-5.61
2019-01-17 01:00:00,2.77,9.99,5.22,-0.66,5.75,41.44,33.22,32.07,-4.57,-6.14
2019-01-17 07:00:00,2.52,9.74,5.01,-1.06,5.96,42.12,41.67,24.96,-4.7,-6.28
2019-01-17 13:00:00,1.46,8.58,3.65,-2.02,5.63,46.76,100.0,58.3,-5.63,-7.19
2019-01-17 19:00:00,1.99,9.13,4.01,-1.52,5.46,44.44,70.99,70.89,-5.07,-6.64
2019-01-18 01:00:00,2.05,9.2,3.85,-1.42,5.21,43.85,45.25,72.08,-4.93,-6.5
2019-01-18 07:00:00,2.58,9.78,4.01,-0.8,4.73,41.41,0.0,38.75,-4.34,-5.92
2019-01-18 13:00:00,2.85,10.09,4.3,-0.66,4.87,39.99,0.0,15.08,-3.98,-5.57
2019-01-18 19:00:00,2.63,9.88,4.17,-0.97,5.06,40.6,13.71,4.57,-4.08,-5.67
2019-01-19 01:00:00,2.27,9.49,3.85,-1.38,5.16,42.24,58.38,24.03,-4.34,-5.92
2019-01-19 07:00:00,3.05,10.36,4.51,-0.67,5.08,38.45,0.0,24.03,-3.49,-5.09
2019-01-19 13:00:00,2.28,9.54,3.21,-1.15,4.31,42.58,100.0,52.79,-4.12,-5.71
2019-01-19 19:00:00,2.74,10.05,3.23,-0.49,3.67,40.13,40.75,46.92,-3.59,-5.18
2019-01-20 01:00:00,2.66,9.98,3.05,-0.56,3.57,40.01,37.79,59.51,-3.56,-5.16
2019-01-20 07:00:00,2.62,9.94,2.89,-0.57,3.42,39.72,30.69,36.41,-3.5,-5.1
2019-01-20 13:00:00,2.16,9.46,2.45,-1.0,3.42,42.35,91.85,53.44,-3.85,-5.44
2019-01-20 19:00:00,0.97,8.13,1.22,-2.1,3.34,49.9,100.0,74.18,-4.93,-6.51
2019-01-21 01:00:00,2.25,9.52,2.5,-0.84,3.32,42.72,29.46,73.77,-3.63,-5.23
2019-01-21 07:00:00,1.45,8.63,1.4,-1.41,2.81,47.13,72.74,67.4,-4.34,-5.92
2019-01-21 13:00:00,1.53,8.7,1.25,-1.16,2.41,46.37,53.27,51.82,-4.2,-5.79
2019-01-21 19:00:00,1.23,8.34,1.02,-1.38,2.41,47.95,72.85,66.29,-4.44,-6.02
2019-01-22 01:00:00,1.52,8.64,1.35,-1.05,2.39,45.9,60.88,62.34,-4.1,-5.69
2019-01-22 07:00:00,1.99,9.14,1.85,-0.58,2.42,42.91,0.0,44.58,-3.58,-5.18
2019-01-22 13:00:00,1.44,8.52,1.05,-0.93,1.98,46.3,67.27,42.72,-4.05,-5.64
2019-01-22 19:00:00,1.23,8.27,0.73,-1.02,1.75,47.39,88.9,52.06,-4.2,-5.79
2019-01-23 01:00:00,1.39,8.41,0.79,-0.75,1.54,46.03,69.73,75.3,-4.0,-5.59
2019-01-23 07:00:00,1.06,8.03,0.5,-1.03,1.53,48.15,100.0,86.21,-4.27,-5.85
2019-01-23 13:00:00,1.19,8.14,0.69,-0.84,1.53,46.89,40.66,70.13,-4.1,-5.68
2019-01-23 19:00:00,1.24,8.16,0.78,-0.75,1.53,46.2,7.64,49.43,-4.0,-5.59
2019-01-24 01:00:00,1.02,7.9,0.58,-0.92,1.51,47.69,78.46,42.25,-4.17,-5.75
2019-01-24 07:00:00,-0.35,6.35,-0.47,-2.4,1.95,57.98,100.0,62.03,-5.49,-7.05
2019-01-24 13:00:00,-0.16,6.48,-0.09,-2.3,2.24,56.4,86.59,88.35,-5.31,-6.88
2019-01-24 19:00:00,-0.69,5.83,-0.32,-2.93,2.65,59.97,100.0,95.53,-5.83,-7.39
2019-01-25 01:00:00,-0.38,6.09,0.15,-2.61,2.8,57.26,77.93,88.17,-5.56,-7.12
2019-01-25 07:00:00,0.48,6.95,1.05,-1.63,2.68,50.06,0.0,59.31,-4.72,-6.3
2019-01-25 13:00:00,0.91,7.38,1.51,-1.12,2.63,46.75,0.0,25.98,-4.28,-5.86
2019-01-25 19:00:00,1.11,7.56,1.7,-0.92,2.61,45.1,0.0,-0.0,-4.05,-5.64
2019-01-26 01:00:00,1.16,7.58,1.78,-0.78,2.54,44.43,0.0,-0.0,-3.96,-5.55
2019-01-26 07:00:00,1.17,7.57,1.83,-0.77,2.59,44.02,0.0,-0.0,-3.9,-5.49
2019-01-26 13:00:00,1.48,7.88,2.23,-0.49,2.7,41.32,0.0,-0.0,-3.55,-5.15
2019-01-26 19:00:00,1.36,7.74,2.16,-0.64,2.79,41.97,17.2,5.73,-3.61,-5.21
2019-01-27 01:00:00,1.29,7.64,2.15,-0.72,2.85,42.2,28.36,15.19,-3.63,-5.23
2019-01-27 07:00:00,1.66,8.03,2.63,-0.35,2.95,38.68,0.0,15.19,-3.21,-4.81
2019-01-27 13:00:00,2.22,8.64,3.4,0.02,3.33,34.26,0.0,9.45,-2.59,-4.2
2019-01-27 19:00:00,2.56,9.02,3.99,0.1,3.8,31.63,0.0,-0.0,-2.17,-3.79
2019-01-28 01:00:00,1.69,8.08,3.19,-0.81,3.95,40.57,84.57,28.19,-2.93,-4.54
2019-01-28 07:00:00,4.77,11.45,7.05,1.39,5.43,25.98,0.0,28.19,0.2,-1.46
2019-01-28 13:00:00,2.66,9.22,5.04,-0.83,5.75,40.04,96.34,60.31,-1.72,-3.35
2019-01-28 19:00:00,2.53,9.11,5.03,-1.1,6.02,40.17,97.26,64.53,-1.74,-3.37
2019-01-29 01:00:00,3.53,10.22,6.28,-0.45,6.54,35.66,66.37,86.66,-0.65,-2.29
2019-01-29 07:00:00,3.74,10.5,6.5,-0.51,6.81,34.37,59.11,74.25,-0.3,-1.95
2019-01-29 13:00:00,2.5,9.2,5.05,-1.73,6.67,41.64,100.0,75.16,-1.4,-3.03
2019-01-29 19:00:00,3.06,9.82,5.32,-1.18,6.37,38.85,61.59,73.57,-0.74,-2.38
2019-01-30 01:00:00,2.39,9.13,4.26,-1.7,5.89,42.31,100.0,87.2,-1.29,-2.92
2019-01-30 07:00:00,2.72,9.5,4.39,-1.37,5.68,40.41,76.15,79.25,-0.87,-2.51
2019-01-30 13:00:00,1.79,8.5,3.24,-2.18,5.39,45.61,100.0,92.05,-1.69,-3.32
2019-01-30 19:00:00,1.4,8.06,2.64,-2.46,5.1,47.56,100.0,92.05,-2.02,-3.64
2019-01-31 01:00:00,1.47,8.12,2.51,-2.28,4.79,46.83,89.79,96.6,-1.89,-3.51
2019-01-31 07:00:00,1.63,8.28,2.45,-2.0,4.44,45.56,72.05,87.28,-1.67,-3.29
2019-01-31 13:00:00,1.73,8.38,2.37,-1.8,4.16,44.59,0.0,53.95,-1.5,-3.13
2019-01-31 19:00:00,1.82,8.47,2.23,-1.57,3.8,43.62,0.0,24.02,-1.34,-2.97
2019-02-01 01:00:00,2.8,9.54,3.0,-0.53,3.49,37.84,0.0,-0.0,-0.28,-1.93
2019-02-01 07:00:00,2.2,8.91,2.19,-0.97,3.14,41.7,49.97,16.66,-0.78,-2.42
2019-02-01 13:00:00,2.44,9.17,2.35,-0.7,3.03,39.95,31.18,27.05,-0.45,-2.1
2019-02-01 19:00:00,3.05,9.85,3.04,-0.19,3.18,36.36,0.0,27.05,0.26,-1.4
2019-02-02 01:00:00,2.59,9.38,2.36,-0.5,2.83,39.18,52.83,28.0,-0.08,-1.74
2019-02-02 07:00:00,2.76,9.59,2.64,-0.22,2.83,37.72,25.43,26.08,0.2,-1.46
2019-02-02 13:00:00,1.91,8.68,1.78,-1.0,2.77,43.85,100.0,59.42,-0.56,-2.2
2019-02-02 19:00:00,2.47,9.29,2.37,-0.47,2.81,40.19,51.14,58.86,0.09,-1.57
2019-02-03 01:00:00,1.63,8.39,1.6,-1.22,2.81,45.86,100.0,83.71,-0.66,-2.31
2019-02-03 07:00:00,2.18,8.97,2.24,-0.64,2.86,42.32,56.46,69.2,-0.05,-1.7
2019-02-03 13:00:00,2.22,9.02,2.33,-0.62,2.92,41.6,24.82,60.43,0.08,-1.57
2019-02-03 19:00:00,2.39,9.21,2.62,-0.49,3.08,40.1,0.0,27.09,0.35,-1.31
2019-02-04 01:00:00,2.78,9.65,3.13,-0.22,3.31,37.42,0.0,8.27,0.84,-0.83
2019-02-04 07:00:00,2.34,9.19,2.78,-0.69,3.43,40.38,60.49,20.16,0.5,-1.17
2019-02-04 13:00:00,2.12,8.96,2.49,-0.88,3.34,41.52,98.18,52.89,0.37,-1.29
2019-02-04 19:00:00,1.97,8.8,2.16,-0.91,3.06,42.12,100.0,86.22,0.3,-1.36
2019-02-05 01:00:00,2.29,9.15,2.31,-0.52,2.81,39.43,42.64,80.27,0.71,-0.96
2019-02-05 07:00:00,2.11,8.95,1.96,-0.58,2.53,40.38,35.39,59.34,0.61,-1.05
2019-02-05 13:00:00,2.31,9.18,2.02,-0.29,2.29,38.33,0.0,26.01,0.91,-0.76
2019-02-05 19:00:00,2.34,9.22,1.89,-0.17,2.05,37.53,0.0,11.8,1.03,-0.65
2019-02-06 01:00:00,5.13,12.3,5.56,1.65,3.78,24.11,0.0,-0.0,4.0,2.27
2019-02-06 07:00:00,4.48,11.68,5.22,0.62,4.47,28.36,26.12,8.71,3.53,1.81
2019-02-06 13:00:00,4.28,11.54,5.27,0.14,5.0,28.57,31.37,19.16,3.5,1.79
2019-02-06 19:00:00,3.55,10.8,4.69,-0.71,5.29,33.97,73.46,43.65,2.92,1.22
2019-02-07 01:00:00,2.49,9.68,3.61,-1.72,5.29,41.78,100.0,68.28,1.97,0.28
2019-02-07 07:00:00,1.98,9.13,3.09,-2.19,5.26,44.98,100.0,91.15,1.54,-0.14
2019-02-07 13:00:00,1.52,8.61,2.49,-2.54,5.04,47.86,100.0,100.0,1.14,-0.53
2019-02-07 19:00:00,2.45,9.63,3.42,-1.64,5.01,41.76,56.13,85.38,2.18,0.48
2019-02-08 01:00:00,2.41,9.59,3.2,-1.59,4.75,41.44,0.0,52.04,2.24,0.54
2019-02-08 07:00:00,1.54,8.63,2.21,-2.35,4.55,47.49,94.19,50.11,1.42,-0.26
2019-02-08 13:00:00,1.47,8.54,2.04,-2.33,4.37,47.54,95.02,63.07,1.41,-0.26
2019-02-08 19:00:00,3.22,10.45,3.83,-0.7,4.46,37.31,0.0,63.07,3.3,1.59
2019-02-09 01:00:00,2.54,9.73,3.15,-1.36,4.47,41.46,40.52,45.18,2.72,1.01
2019-02-09 07:00:00,1.45,8.55,1.98,-2.33,4.32,48.08,100.0,46.84,1.69,0.0
2019-02-09 13:00:00,2.62,9.82,3.08,-1.16,4.19,41.74,41.13,60.55,2.97,1.27
2019-02-09 19:00:00,2.5,9.7,2.81,-1.2,3.97,41.89,42.46,61.2,2.95,1.24
2019-02-10 01:00:00,2.9,10.15,3.16,-0.8,3.91,39.47,0.0,27.86,3.47,1.76
2019-02-10 07:00:00,2.01,9.19,2.1,-1.54,3.62,44.83,62.27,34.91,2.65,0.96
2019-02-10 13:00:00,2.79,10.05,2.8,-0.74,3.5,40.57,20.47,27.58,3.56,1.84
2019-02-10 19:00:00,1.74,8.91,1.61,-1.63,3.24,46.55,100.0,60.91,2.57,0.87
2019-02-11 01:00:00,2.55,9.79,2.47,-0.65,3.1,42.28,39.74,53.4,3.49,1.78
2019-02-11 07:00:00,-0.38,6.57,-0.15,-3.52,3.43,56.48,100.0,79.91,0.52,-1.14
2019-02-11 13:00:00,-0.51,6.35,-0.02,-3.65,3.71,57.08,100.0,79.91,0.37,-1.29
